@relation train_file
@attribute num_noun numeric
@attribute num_verb numeric
@attribute sepecial_num numeric
@attribute 经审理查明-tfidf-0 numeric
@attribute 经审理查明-tfidf-1 numeric
@attribute 经审理查明-tfidf-2 numeric
@attribute 经审理查明-tfidf-3 numeric
@attribute null-tfidf-0 numeric
@attribute null-tfidf-1 numeric
@attribute null-tfidf-2 numeric
@attribute null-tfidf-3 numeric
@attribute 经审理查明-wp-0 numeric
@attribute 经审理查明-wp-1 numeric
@attribute 经审理查明-wp-2 numeric
@attribute 经审理查明-wp-3 numeric
@attribute 经审理查明-avg numeric
@attribute null-wp-0 numeric
@attribute null-wp-1 numeric
@attribute null-wp-2 numeric
@attribute null-wp-3 numeric
@attribute null-avg numeric
@attribute label_poss_经审理查明 numeric
@attribute label_poss_null numeric
@attribute class {'经审理查明','null'}
@data 
3, 2, 0, 0.18038239377765, 0.07264828673882472, 0.02022594346705915, 0.01547903836764731, 0.23735095707252613, 0.04147313687977692, 0.03378210914855068, 0.03300327089728727, 1.0, 0.292358803986711, 0.26666666666666666, 0.23529411764705882, 0.2905259092892181, 0.9024707412223667, 0.8737113402061856, 0.848, 0.8459302325581395, 0.7094740907107819, 0.186112122315253, 0.813887877684747, '经审理查明'
17, 2, 0, 0.5081252328153024, 0.5081252328153024, 0.18038239377765, 0.18038239377765, 0.7462730768824647, 0.7462730768824647, 0.23735095707252613, 0.23735095707252613, 1.0, 0.8333333333333334, 0.75, 0.6923076923076923, 0.3595143750305456, 0.8940397350993378, 0.8780487804878049, 0.8616309784746811, 0.8616309784746811, 0.6404856249694546, 0.186112122315253, 0.813887877684747, '经审理查明'
32, 11, 2, 0.5081252328153024, 0.33455361591941724, 0.3042147007188285, 0.2780035290829457, 0.7462730768824647, 0.23735095707252613, 0.23735095707252613, 0.15367452245241284, 1.0, 1.0, 1.0, 1.0, 0.39553074135454935, 0.9024707412223667, 0.9, 0.8981481481481481, 0.8940397350993378, 0.6044692586454509, 0.186112122315253, 0.813887877684747, '经审理查明'
17, 5, 3, 0.5081252328153024, 0.3042147007188285, 0.2780035290829457, 0.2606670061111807, 0.7462730768824647, 0.23735095707252613, 0.23735095707252613, 0.23735095707252613, 1.0, 0.5801033591731266, 0.5697719366061075, 0.5, 0.31364870293535646, 0.9024707412223667, 0.8685714285714285, 0.8616309784746811, 0.848, 0.6863512970646438, 0.186112122315253, 0.813887877684747, '经审理查明'
13, 1, 0, 0.33455361591941724, 0.3042147007188285, 0.3042147007188285, 0.06769499446117758, 0.08231346768040232, 0.0541779358535114, 0.0541779358535114, 0.03602126912093301, 0.7053763440860215, 0.656, 0.6225165562913907, 0.6, 0.39132096464479, 0.9, 0.8888888888888888, 0.8439024390243902, 0.8309859154929577, 0.6086790353552101, 0.186112122315253, 0.813887877684747, '经审理查明'
5, 6, 0, 0.06872693035235405, 0.030545302378824028, 0.030545302378824028, 0.021670653714706237, 0.03957471864232234, 0.02876833790604244, 0.019811698016513155, 0.019811698016513155, 0.75, 0.5725190839694656, 0.5625, 0.3333333333333333, 0.2986926432932131, 0.9532258064516129, 0.9006622516556292, 0.8148148148148148, 0.7855950393512998, 0.7013073567067867, 0.186112122315253, 0.813887877684747, '经审理查明'
10, 7, 0, 0.5081252328153024, 0.5081252328153024, 0.18038239377765, 0.18038239377765, 0.7462730768824647, 0.7462730768824647, 0.23735095707252613, 0.23735095707252613, 0.8076923076923077, 0.8076923076923077, 0.5, 0.33636363636363636, 0.23816489468555252, 0.9285714285714286, 0.9264705882352942, 0.9191203876257921, 0.9143518518518519, 0.7618351053144478, 0.186112122315253, 0.813887877684747, '经审理查明'
23, 6, 0, 0.5081252328153024, 0.5081252328153024, 0.5081252328153024, 0.10112971733529577, 0.7462730768824647, 0.7462730768824647, 0.7462730768824647, 0.12271570196469203, 1.0, 0.8082191780821918, 0.6666666666666666, 0.55, 0.30174912226983186, 0.9236111111111112, 0.9143518518518519, 0.8869565217391304, 0.8807631160572337, 0.6982508777301687, 0.186112122315253, 0.813887877684747, '经审理查明'
9, 3, 0, 0.5081252328153024, 0.08544429178941315, 0.06274170218353044, 0.029306979309412243, 0.7462730768824647, 0.07238327997679375, 0.04634087595017327, 0.023121760584382672, 1.0, 1.0, 1.0, 1.0, 0.5454654221893169, 0.8683729433272395, 0.8616309784746811, 0.8558823529411764, 0.8302624232272473, 0.45453457781068335, 0.186112122315253, 0.813887877684747, '经审理查明'
32, 15, 0, 0.5081252328153024, 0.5081252328153024, 0.5081252328153024, 0.5081252328153024, 0.7462730768824647, 0.7462730768824647, 0.7462730768824647, 0.7462730768824647, 1.0, 1.0, 1.0, 1.0, 0.42396348593154753, 0.9690265486725663, 0.9107142857142857, 0.8683729433272395, 0.8683729433272395, 0.576036514068453, 0.186112122315253, 0.813887877684747, '经审理查明'
7, 1, 0, 0.5081252328153024, 0.18038239377765, 0.02373452549705921, 0.008255487129411898, 0.7462730768824647, 0.23735095707252613, 0.024825469259021397, 0.018838150202433884, 1.0, 0.8076923076923077, 0.5797101449275363, 0.44, 0.38967138811357627, 0.9325301204819277, 0.8616309784746811, 0.8571428571428571, 0.848, 0.6103286118864238, 0.186112122315253, 0.813887877684747, '经审理查明'
11, 2, 0, 0.06872693035235405, 0.06232892782705984, 0.06088421757941276, 0.03446665876529468, 0.05714725668645317, 0.040986362972737285, 0.03957471864232234, 0.02969320832941775, 0.8082191780821918, 0.6666666666666666, 0.6442307692307693, 0.55, 0.35649028455277526, 0.8869565217391304, 0.8558823529411764, 0.8344895936570862, 0.7991831177671885, 0.6435097154472249, 0.186112122315253, 0.813887877684747, '经审理查明'
15, 6, 0, 0.5081252328153024, 0.5081252328153024, 0.5081252328153024, 0.18038239377765, 0.7462730768824647, 0.7462730768824647, 0.7462730768824647, 0.23735095707252613, 1.0, 0.6666666666666666, 0.562929061784897, 0.55, 0.2975167127708808, 0.9157894736842105, 0.9133858267716536, 0.9049919484702094, 0.9024707412223667, 0.7024832872291192, 0.186112122315253, 0.813887877684747, '经审理查明'
15, 2, 3, 0.33455361591941724, 0.3042147007188285, 0.2780035290829457, 0.11784707877235485, 0.08231346768040232, 0.07228592519538583, 0.0541779358535114, 0.047460455936364436, 1.0, 1.0, 1.0, 0.8571428571428571, 0.419855201618922, 0.9, 0.8439024390243902, 0.8309859154929577, 0.8125, 0.5801447983810782, 0.186112122315253, 0.813887877684747, '经审理查明'
4, 7, 0, 0.18038239377765, 0.07264828673882472, 0.04478601767705955, 0.02022594346705915, 0.23735095707252613, 0.12003844547597405, 0.051500679364793404, 0.04147313687977692, 0.292358803986711, 0.2839506172839506, 0.26666666666666666, 0.2144049606487002, 0.12383264821669276, 0.9823584029712163, 0.9707446808510638, 0.9617021276595744, 0.9541484716157205, 0.8761673517833072, 0.186112122315253, 0.813887877684747, '经审理查明'
9, 4, 0, 0.5081252328153024, 0.16077561184529673, 0.15128180164647306, 0.08544429178941315, 0.7462730768824647, 0.11098445080503683, 0.08985846323951666, 0.04634087595017327, 1.0, 0.9024390243902439, 0.6666666666666666, 0.47214076246334313, 0.36088371592743934, 0.8616309784746811, 0.8439024390243902, 0.8155515370705244, 0.7924528301886793, 0.6391162840725604, 0.186112122315253, 0.813887877684747, '经审理查明'
2, 1, 2, 0.33455361591941724, 0.33455361591941724, 0.3042147007188285, 0.3042147007188285, 0.12271570196469203, 0.08231346768040232, 0.08231346768040232, 0.0541779358535114, 0.7053763440860215, 0.63, 0.5801033591731266, 0.5801033591731266, 0.45128101301789453, 0.8372633676519429, 0.7044790652385589, 0.6701649175412294, 0.6701649175412294, 0.5487189869821054, 0.186112122315253, 0.813887877684747, '经审理查明'
10, 2, 0, 0.07264828673882472, 0.07264828673882472, 0.07264828673882472, 0.07264828673882472, 0.04147313687977692, 0.04147313687977692, 0.04147313687977692, 0.04147313687977692, 1.0, 1.0, 1.0, 0.6666666666666666, 0.38338775320265894, 0.9600694444444444, 0.9586776859504132, 0.8496732026143791, 0.8383838383838383, 0.616612246797341, 0.186112122315253, 0.813887877684747, '经审理查明'
10, 7, 0, 0.5081252328153024, 0.5081252328153024, 0.5081252328153024, 0.12032372491117843, 0.7462730768824647, 0.7462730768824647, 0.7462730768824647, 0.15367452245241284, 1.0, 1.0, 0.6666666666666666, 0.5, 0.2840043863153369, 0.9823584029712163, 0.963302752293578, 0.9442622950819672, 0.9324861000794281, 0.7159956136846631, 0.186112122315253, 0.813887877684747, '经审理查明'
15, 17, 2, 0.5081252328153024, 0.5081252328153024, 0.3042147007188285, 0.2780035290829457, 0.7462730768824647, 0.7462730768824647, 0.23735095707252613, 0.23735095707252613, 1.0, 1.0, 0.6666666666666666, 0.5801033591731266, 0.24196082879689465, 0.9896907216494846, 0.9823584029712163, 0.9788359788359788, 0.9787234042553191, 0.7580391712031049, 0.186112122315253, 0.813887877684747, '经审理查明'
2, 1, 0, 0.33455361591941724, 0.3042147007188285, 0.04684988945941253, 0.03322833569588289, 0.08231346768040232, 0.0541779358535114, 0.02876833790604244, 0.011779928550359172, 0.5697719366061075, 0.48943236714975846, 0.4879120879120879, 0.47214076246334313, 0.3409238995785747, 0.9532258064516129, 0.8787878787878788, 0.7855950393512998, 0.6666666666666666, 0.6590761004214253, 0.186112122315253, 0.813887877684747, '经审理查明'
2, 2, 0, 0.5081252328153024, 0.05985228168823627, 0.01547903836764731, 0.014859876832941418, 0.7462730768824647, 0.04244668469385619, 0.025068856212541214, 0.02477679186831743, 1.0, 0.36024844720496896, 0.2839506172839506, 0.13836902152531894, 0.2620223053581473, 0.975095785440613, 0.9221183800623053, 0.9208025343189018, 0.8683729433272395, 0.7379776946418526, 0.186112122315253, 0.813887877684747, '经审理查明'
6, 2, 0, 0.0906039712452956, 0.06872693035235405, 0.06232892782705984, 0.06088421757941276, 0.10231987525973132, 0.05714725668645317, 0.03957471864232234, 0.02969320832941775, 1.0, 0.9166666666666666, 0.5166666666666667, 0.42857142857142855, 0.41090501786654277, 0.8272333726879182, 0.8064516129032258, 0.7991831177671885, 0.7307692307692307, 0.5890949821334572, 0.186112122315253, 0.813887877684747, '经审理查明'
8, 7, 0, 0.5081252328153024, 0.5081252328153024, 0.2606670061111807, 0.18038239377765, 0.7462730768824647, 0.7462730768824647, 0.23735095707252613, 0.23735095707252613, 1.0, 0.5, 0.4319425444596443, 0.3333333333333333, 0.19703240979498585, 0.9805194805194806, 0.975095785440613, 0.9532258064516129, 0.9446494464944649, 0.8029675902050141, 0.186112122315253, 0.813887877684747, '经审理查明'
7, 2, 0, 0.18038239377765, 0.07264828673882472, 0.02517923574470629, 0.021051492180000343, 0.23735095707252613, 0.04147313687977692, 0.03378210914855068, 0.017183118918499125, 1.0, 0.7272727272727273, 0.6935483870967742, 0.6, 0.3670188182566111, 0.9107142857142857, 0.9024707412223667, 0.875, 0.848, 0.632981181743389, 0.186112122315253, 0.813887877684747, '经审理查明'
12, 3, 0, 0.06872693035235405, 0.06232892782705984, 0.06232892782705984, 0.05077124584588318, 0.03957471864232234, 0.02969320832941775, 0.02969320832941775, 0.009297381624457033, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5012171592334327, 0.7855950393512998, 0.7224568138195777, 0.7224568138195777, 0.7094240837696335, 0.4987828407665674, 0.186112122315253, 0.813887877684747, '经审理查明'
37, 8, 1, 0.5081252328153024, 0.5081252328153024, 0.5081252328153024, 0.33455361591941724, 0.7462730768824647, 0.7462730768824647, 0.7462730768824647, 0.15367452245241284, 1.0, 1.0, 1.0, 1.0, 0.47663321637949063, 0.9120234604105572, 0.8888888888888888, 0.8695652173913043, 0.8616309784746811, 0.52336678362051, 0.186112122315253, 0.813887877684747, '经审理查明'
33, 4, 4, 0.5081252328153024, 0.33455361591941724, 0.33455361591941724, 0.33455361591941724, 0.7462730768824647, 0.20055084970032971, 0.20055084970032971, 0.20055084970032971, 0.9411764705882353, 0.9411764705882353, 0.9375, 0.9024390243902439, 0.4128515875863228, 0.921146953405018, 0.8616309784746811, 0.859375, 0.8387622149837134, 0.587148412413677, 0.186112122315253, 0.813887877684747, '经审理查明'
4, 1, 0, 0.2606670061111807, 0.09947861990941338, 0.07264828673882472, 0.023940912675294506, 0.15805548761576954, 0.0808531459592834, 0.04147313687977692, 0.014408507648373202, 0.6666666666666666, 0.4818181818181818, 0.4319425444596443, 0.4218181818181818, 0.3399916655970955, 0.9221183800623053, 0.8707428264950389, 0.8636363636363636, 0.707641196013289, 0.6600083344029044, 0.186112122315253, 0.813887877684747, '经审理查明'
5, 3, 0, 0.09947861990941338, 0.07079080213470704, 0.04623072792470664, 0.021051492180000343, 0.15805548761576954, 0.0826055320246261, 0.058364191454052264, 0.058364191454052264, 0.5061728395061729, 0.4112903225806452, 0.34375, 0.34269662921348315, 0.21321570823511107, 0.9896907216494846, 0.943351691581432, 0.943351691581432, 0.9096638655462185, 0.7867842917648888, 0.186112122315253, 0.813887877684747, '经审理查明'
2, 2, 0, 0.5081252328153024, 0.16345864516235561, 0.10112971733529577, 0.05985228168823627, 0.7462730768824647, 0.20055084970032971, 0.12271570196469203, 0.025068856212541214, 0.36024844720496896, 0.2144049606487002, 0.16273663234805713, 0.16123778501628663, 0.1495646543416712, 0.9285714285714286, 0.9217391304347826, 0.9098591549295775, 0.9084967320261438, 0.8504353456583288, 0.186112122315253, 0.813887877684747, '经审理查明'
11, 4, 0, 0.11784707877235485, 0.11784707877235485, 0.08544429178941315, 0.06274170218353044, 0.12003844547597405, 0.07238327997679375, 0.07228592519538583, 0.07228592519538583, 1.0, 0.8333333333333334, 0.7980769230769231, 0.7142857142857143, 0.38728927085207465, 0.967843137254902, 0.9325301204819277, 0.9191203876257921, 0.8461538461538461, 0.612710729147925, 0.186112122315253, 0.813887877684747, '经审理查明'
11, 9, 2, 0.5081252328153024, 0.33455361591941724, 0.3042147007188285, 0.2780035290829457, 0.7462730768824647, 0.15805548761576954, 0.15367452245241284, 0.12271570196469203, 0.5801033591731266, 0.5697719366061075, 0.5299145299145299, 0.4944237918215613, 0.2642275212852487, 0.9446494464944649, 0.943351691581432, 0.9363636363636364, 0.9324861000794281, 0.7357724787147513, 0.186112122315253, 0.813887877684747, '经审理查明'
12, 2, 1, 0.33455361591941724, 0.3042147007188285, 0.2780035290829457, 0.18038239377765, 0.23735095707252613, 0.15805548761576954, 0.08654840067164714, 0.08231346768040232, 1.0, 0.6822742474916388, 0.6, 0.5801033591731266, 0.3914831131495284, 0.9121311475409836, 0.900709219858156, 0.8707428264950389, 0.848, 0.6085168868504716, 0.186112122315253, 0.813887877684747, '经审理查明'
37, 8, 0, 0.5081252328153024, 0.5081252328153024, 0.15128180164647306, 0.12032372491117843, 0.7462730768824647, 0.7462730768824647, 0.15367452245241284, 0.15367452245241284, 1.0, 1.0, 1.0, 1.0, 0.4394820637130239, 0.943351691581432, 0.9301675977653632, 0.9191203876257921, 0.873855544252289, 0.5605179362869769, 0.186112122315253, 0.813887877684747, '经审理查明'
